#Replicon Name	Replicon Accession	Start	Stop	Strand	GeneID	Locus	Locus tag	Protein product	Length	Protein name
chr	NC_013209.1	27476	28498	+	8434331	-	APA01_RS00145	WP_003624937.1	340	MULTISPECIES: aspartate-semialdehyde dehydrogenase
chr	NC_013209.1	28635	29108	+	8434332	-	APA01_RS00150	WP_012812271.1	157	MULTISPECIES: succinate dehydrogenase, cytochrome b556 subunit
chr	NC_013209.1	29110	29523	+	8434333	-	APA01_RS00155	WP_003624934.1	137	succinate dehydrogenase, hydrophobic membrane anchor protein
chr	NC_013209.1	29641	31452	+	8434334	-	APA01_RS00160	WP_003624932.1	603	succinate dehydrogenase flavoprotein subunit
chr	NC_013209.1	31489	32271	+	8434335	-	APA01_RS00165	WP_003624930.1	260	MULTISPECIES: succinate dehydrogenase iron-sulfur subunit
chr	NC_013209.1	32297	32476	-	23318611	-	APA01_RS00170	WP_003629437.1	59	hypothetical protein
chr	NC_013209.1	32449	33111	+	8434336	-	APA01_RS00175	WP_003624925.1	220	MULTISPECIES: protein-tyrosine-phosphatase
chr	NC_013209.1	33171	34064	+	8434337	-	APA01_RS00180	WP_012812272.1	297	DMT family transporter
chr	NC_013209.1	34128	35351	-	8434338	-	APA01_RS00185	WP_003629435.1	407	MULTISPECIES: phosphoglycerate kinase
chr	NC_013209.1	35351	36373	-	8434339	-	APA01_RS00190	WP_003624920.1	340	type I glyceraldehyde-3-phosphate dehydrogenase
chr	NC_013209.1	36426	38357	-	8434340	-	APA01_RS00195	WP_003624918.1	643	transketolase
chr	NC_013209.1	38515	38991	+	8434341	-	APA01_RS00200	WP_003624914.1	158	hypothetical protein
chr	NC_013209.1	39052	40359	+	8434342	-	APA01_RS00205	WP_012812273.1	435	5-aminolevulinate synthase
chr	NC_013209.1	40407	41285	-	8434343	-	APA01_RS00210	WP_003624910.1	292	DsbA family protein
chr	NC_013209.1	41333	42790	+	8434344	-	APA01_RS00215	WP_003624908.1	485	gamma-glutamyltranspeptidase
chr	NC_013209.1	43041	44075	+	8434345	-	APA01_RS00220	WP_003624906.1	344	recombinase RecA
chr	NC_013209.1	44082	44594	-	8436858	-	APA01_RS00225	WP_012812275.1	170	GNAT family N-acetyltransferase
chr	NC_013209.1	44664	45029	+	8434346	-	APA01_RS00230	WP_003624903.1	121	LysR family transcriptional regulator
chr	NC_013209.1	45096	46640	+	8436761	-	APA01_RS00235	WP_012812276.1	514	glucans biosynthesis protein
chr	NC_013209.1	46628	48775	+	8436751	-	APA01_RS00240	WP_041632439.1	715	glucans biosynthesis glucosyltransferase MdoH
chr	NC_013209.1	48824	49927	-	8436752	-	APA01_RS00245	WP_012812278.1	367	N-acetylglucosamine-6-phosphate deacetylase
chr	NC_013209.1	49933	51204	-	8434347	-	APA01_RS00250	WP_012812279.1	423	glucose/galactose MFS transporter
chr	NC_013209.1	51238	51780	-	8434348	-	APA01_RS00255	WP_012812280.1	180	hypothetical protein
chr	NC_013209.1	51979	53952	+	8434349	-	APA01_RS00260	WP_012812281.1	657	DNA polymerase III subunit gamma/tau
chr	NC_013209.1	54052	54375	+	8434350	-	APA01_RS00265	WP_003624890.1	107	MULTISPECIES: YbaB/EbfC family nucleoid-associated protein
chr	NC_013209.1	54407	55003	+	8434351	-	APA01_RS00270	WP_003624888.1	198	MULTISPECIES: recombination protein RecR
chr	NC_013209.1	55024	55824	+	8436866	-	APA01_RS00275	WP_003624886.1	266	SDR family oxidoreductase
chr	NC_013209.1	55828	56229	+	8434352	-	APA01_RS00280	WP_003624885.1	133	MULTISPECIES: dihydroneopterin aldolase
chr	NC_013209.1	56303	56638	-	8434353	-	APA01_RS00285	WP_003624883.1	111	TIGR02300 family protein
chr	NC_013209.1	56882	58231	+	8434354	-	APA01_RS00290	WP_035362368.1	449	3-phosphoshikimate 1-carboxyvinyltransferase
chr	NC_013209.1	58228	58881	+	8434355	-	APA01_RS00295	WP_012812283.1	217	(d)CMP kinase
chr	NC_013209.1	59166	60884	+	8434356	-	APA01_RS00300	WP_003624876.1	572	30S ribosomal protein S1
chr	NC_013209.1	61148	62350	+	8434357	-	APA01_RS00310	WP_003624872.1	400	gluconolactonase
chr	NC_013209.1	62369	62968	-	8434358	-	APA01_RS00315	WP_003624870.1	199	RdgB/HAM1 family non-canonical purine NTP pyrophosphatase
chr	NC_013209.1	62965	63699	-	8434359	-	APA01_RS00320	WP_003624868.1	244	ribonuclease PH
chr	NC_013209.1	63826	64899	+	8434360	hrcA	APA01_RS00325	WP_003624866.1	357	MULTISPECIES: heat-inducible transcriptional repressor HrcA
chr	NC_013209.1	64995	67757	+	8436687	-	APA01_RS00330	WP_003624865.1	920	PBP1A family penicillin-binding protein
chr	NC_013209.1	67879	68946	+	8434361	-	APA01_RS00335	WP_076027024.1	355	peptide chain release factor 2
chr	NC_013209.1	69289	70038	+	8434362	-	APA01_RS00340	WP_012812286.1	249	MULTISPECIES: energy transducer TonB
chr	NC_013209.1	70129	71121	+	8434363	-	APA01_RS00345	WP_041632440.1	330	MotA/TolQ/ExbB proton channel family protein
chr	NC_013209.1	71155	71574	+	8436603	-	APA01_RS00350	WP_003627566.1	139	biopolymer transporter ExbD
chr	NC_013209.1	71629	72069	+	8436609	-	APA01_RS00355	WP_012812288.1	146	MULTISPECIES: biopolymer transporter ExbD
chr	NC_013209.1	72082	73311	+	8436610	-	APA01_RS00360	WP_003629855.1	409	hypothetical protein
chr	NC_013209.1	73400	74566	-	8434364	-	APA01_RS00365	WP_012812289.1	388	rod shape-determining protein RodA
chr	NC_013209.1	74563	76491	-	8436875	-	APA01_RS00370	WP_003629851.1	642	MULTISPECIES: penicillin-binding protein 2
chr	NC_013209.1	76511	77074	-	8436636	-	APA01_RS00375	WP_003629849.1	187	MULTISPECIES: hypothetical protein
chr	NC_013209.1	77080	77994	-	8436771	-	APA01_RS00380	WP_004449250.1	304	rod shape-determining protein MreC
chr	NC_013209.1	78090	79136	-	8436770	-	APA01_RS00385	WP_003629847.1	348	MULTISPECIES: rod shape-determining protein
chr	NC_013209.1	79341	80930	-	8436769	-	APA01_RS00390	WP_004449247.1	529	2-isopropylmalate synthase
chr	NC_013209.1	81226	82305	-	8434365	-	APA01_RS00395	WP_003629845.1	359	hypothetical protein
chr	NC_013209.1	82290	83069	+	8434366	-	APA01_RS00400	WP_003629844.1	259	TVP38/TMEM64 family protein
chr	NC_013209.1	83231	84493	+	8434367	-	APA01_RS00405	WP_012812292.1	420	Bcr/CflA family efflux MFS transporter
chr	NC_013209.1	84597	86840	+	8436519	-	APA01_RS00410	WP_012812293.1	747	response regulator
chr	NC_013209.1	87002	87535	+	8434368	-	APA01_RS00415	WP_003629841.1	177	MULTISPECIES: adenine phosphoribosyltransferase
chr	NC_013209.1	87680	89914	+	8434369	-	APA01_RS00420	WP_012812295.1	744	FUSC family protein
chr	NC_013209.1	89978	91273	+	8436648	-	APA01_RS00425	WP_012812296.1	431	glycerate kinase
chr	NC_013209.1	91280	91861	-	8434370	-	APA01_RS00430	WP_035362200.1	193	uracil-DNA glycosylase
chr	NC_013209.1	92052	93470	-	8434371	-	APA01_RS00435	WP_004449230.1	472	cytochrome c
chr	NC_013209.1	93523	95751	-	8434372	-	APA01_RS00440	WP_003629834.1	742	PQQ-dependent dehydrogenase, methanol/ethanol family
chr	NC_013209.1	95960	96523	-	8434373	-	APA01_RS00445	WP_004449225.1	187	hypothetical protein
chr	NC_013209.1	96711	97487	+	8434374	-	APA01_RS00450	WP_012812298.1	258	Bax inhibitor-1/YccA family protein
chr	NC_013209.1	97647	97859	-	23318613	-	APA01_RS00455	WP_035365856.1	70	hypothetical protein
chr	NC_013209.1	98099	99025	+	8434375	-	APA01_RS00460	WP_006116679.1	308	MULTISPECIES: ubiquinol oxidase subunit II
chr	NC_013209.1	99031	101022	+	8434376	-	APA01_RS00465	WP_012812299.1	663	cytochrome o ubiquinol oxidase subunit I
chr	NC_013209.1	101024	101629	+	8434377	-	APA01_RS00470	WP_003629826.1	201	MULTISPECIES: cytochrome o ubiquinol oxidase subunit III
chr	NC_013209.1	101629	101961	+	8434378	-	APA01_RS00475	WP_003629825.1	110	MULTISPECIES: cytochrome o ubiquinol oxidase subunit IV
chr	NC_013209.1	101990	102190	+	8434379	-	APA01_RS00480	WP_012812301.1	66	hypothetical protein
chr	NC_013209.1	102231	102563	-	8434380	-	APA01_RS00485	WP_012812302.1	110	MULTISPECIES: ferredoxin family protein
chr	NC_013209.1	102734	105322	-	8434381	-	APA01_RS00490	WP_052583182.1	862	DEAD/DEAH box helicase
chr	NC_013209.1	105284	106870	+	8434382	-	APA01_RS00495	WP_012812304.1	528	leucyl aminopeptidase family protein
chr	NC_013209.1	107026	107442	+	8434383	-	APA01_RS00500	WP_035353907.1	138	MULTISPECIES: MarR family transcriptional regulator
chr	NC_013209.1	107583	108029	+	8436741	-	APA01_RS00505	WP_003629818.1	148	MULTISPECIES: hypothetical protein
chr	NC_013209.1	108039	109136	-	8434384	-	APA01_RS00510	WP_012812306.1	365	UDP-phosphate alpha-N-acetylglucosaminephosphotransferase
chr	NC_013209.1	109130	111160	+	8434386	-	APA01_RS00515	WP_004449205.1	676	polysaccharide biosynthesis protein
chr	NC_013209.1	111157	112293	+	8434385	-	APA01_RS00520	WP_004449204.1	378	DegT/DnrJ/EryC1/StrS family aminotransferase
chr	NC_013209.1	112310	112774	+	8436579	-	APA01_RS00525	WP_004449202.1	154	hypothetical protein
chr	NC_013209.1	112868	114232	-	8434387	-	APA01_RS00530	WP_012812307.1	454	dihydroorotase
chr	NC_013209.1	114239	115636	-	8434388	-	APA01_RS00535	WP_012812308.1	465	glutathione-disulfide reductase
chr	NC_013209.1	115697	116593	-	8434389	-	APA01_RS00540	WP_003629809.1	298	ferredoxin--NADP reductase
chr	NC_013209.1	116704	116913	-	31914792	-	APA01_RS15845	WP_003629808.1	69	hypothetical protein
chr	NC_013209.1	116912	119260	+	8434390	-	APA01_RS00545	WP_004449196.1	782	RNA helicase
chr	NC_013209.1	119316	120266	-	8436935	-	APA01_RS00550	WP_004449194.1	316	SDR family NAD(P)-dependent oxidoreductase
chr	NC_013209.1	120263	120925	-	8434391	-	APA01_RS00555	WP_012812309.1	220	DedA family protein
chr	NC_013209.1	121036	123063	+	8434392	-	APA01_RS00560	WP_012812310.1	675	S9 family peptidase
chr	NC_013209.1	123119	124753	-	8434393	-	APA01_RS00565	WP_012812311.1	544	NAD-dependent malic enzyme
chr	NC_013209.1	124901	125431	-	8434394	-	APA01_RS00570	WP_003629802.1	176	MULTISPECIES: transcription termination/antitermination protein NusG
chr	NC_013209.1	125436	125630	-	8436805	-	APA01_RS00575	WP_003629800.1	64	MULTISPECIES: preprotein translocase subunit SecE
chr	NC_013209.1	126200	126391	+	8434396	-	APA01_RS00590	WP_003629797.1	63	hypothetical protein
chr	NC_013209.1	126474	127058	+	8434397	-	APA01_RS00595	WP_004449189.1	194	MULTISPECIES: ATP synthase F1 subunit delta
chr	NC_013209.1	127058	128593	+	8434398	-	APA01_RS00600	WP_012812313.1	511	F0F1 ATP synthase subunit alpha
chr	NC_013209.1	128611	129501	+	8434399	-	APA01_RS00605	WP_012812314.1	296	F0F1 ATP synthase subunit gamma
chr	NC_013209.1	129533	131005	+	8434400	-	APA01_RS00610	WP_004449187.1	490	F0F1 ATP synthase subunit beta
chr	NC_013209.1	131033	131443	+	8434401	-	APA01_RS00615	WP_003629790.1	136	ATP synthase F1 subunit epsilon
chr	NC_013209.1	131502	131972	-	8434402	-	APA01_RS00620	WP_035362188.1	156	MULTISPECIES: NADPH-dependent 7-cyano-7-deazaguanine reductase QueF
chr	NC_013209.1	132092	133300	+	8434403	-	APA01_RS00625	WP_012812315.1	402	ribonuclease D
chr	NC_013209.1	133332	134330	-	8434404	-	APA01_RS00630	WP_004449185.1	332	adenosine kinase
chr	NC_013209.1	134488	135234	+	23318614	-	APA01_RS00635	WP_012812316.1	248	polymer-forming cytoskeletal protein
chr	NC_013209.1	135318	135926	-	8434405	-	APA01_RS00640	WP_003623715.1	202	hypothetical protein
chr	NC_013209.1	136074	137555	-	8434406	-	APA01_RS00645	WP_012812317.1	493	amino acid permease
chr	NC_013209.1	137726	138763	-	8434407	-	APA01_RS00650	WP_003623712.1	345	sulfate/molybdate ABC transporter ATP-binding protein
chr	NC_013209.1	138760	139578	-	8436568	-	APA01_RS00655	WP_003623711.1	272	sulfate ABC transporter permease
chr	NC_013209.1	139575	140414	-	8436571	-	APA01_RS00660	WP_003623708.1	279	sulfate ABC transporter permease subunit CysT
chr	NC_013209.1	140965	141174	+	8436570	-	APA01_RS00665	WP_003623707.1	69	hypothetical protein
chr	NC_013209.1	142377	143762	-	8434409	-	APA01_RS00675	WP_012812320.1	461	IS1380 family transposase
chr	NC_013209.1	143865	144731	+	8434410	-	APA01_RS00680	WP_082179743.1	288	porin
chr	NC_013209.1	144758	145792	+	8434411	-	APA01_RS00685	WP_003623703.1	344	sulfate ABC transporter substrate-binding protein
chr	NC_013209.1	145821	146873	-	8434412	-	APA01_RS00690	WP_003623702.1	350	AraC family transcriptional regulator
chr	NC_013209.1	147059	148447	+	8436505	-	APA01_RS00695	WP_003623701.1	462	MULTISPECIES: ethanolamine ammonia-lyase subunit EutB
chr	NC_013209.1	148444	149229	+	8434413	-	APA01_RS00700	WP_003623700.1	261	ethanolamine ammonia-lyase subunit EutC
chr	NC_013209.1	149262	150614	+	8434414	-	APA01_RS00705	WP_003623699.1	450	ethanolamine permease
chr	NC_013209.1	151114	152304	+	8434415	-	APA01_RS00710	WP_012812323.1	396	efflux RND transporter periplasmic adaptor subunit
chr	NC_013209.1	152310	155465	+	8436491	-	APA01_RS00715	WP_012812324.1	1051	multidrug efflux RND transporter permease subunit
chr	NC_013209.1	155470	156954	+	8436492	-	APA01_RS00720	WP_003623693.1	494	efflux transporter outer membrane subunit
chr	NC_013209.1	157034	157240	-	8436788	-	APA01_RS00725	WP_003623691.1	68	MULTISPECIES: cold-shock protein
chr	NC_013209.1	157534	157848	-	8434416	-	APA01_RS00730	WP_012812325.1	104	hypothetical protein
chr	NC_013209.1	158844	159509	-	8434418	-	APA01_RS00740	WP_012812327.1	221	hypothetical protein
chr	NC_013209.1	159552	160802	+	8434419	-	APA01_RS00745	WP_012812328.1	416	MULTISPECIES: IS701-like element IS1452 family transposase
chr	NC_013209.1	160892	161317	-	8434420	-	APA01_RS00750	WP_012812329.1	141	hypothetical protein
chr	NC_013209.1	161361	163715	-	8434421	-	APA01_RS00755	WP_012812330.1	784	TonB-dependent siderophore receptor
chr	NC_013209.1	164040	167195	-	8434422	-	APA01_RS00760	WP_012812331.1	1051	membrane protein
chr	NC_013209.1	167201	168472	-	8434423	-	APA01_RS00765	WP_012812332.1	423	autotransporter strand-loop-strand O-heptosyltransferase
chr	NC_013209.1	168917	169339	-	8434424	-	APA01_RS00770	WP_003626061.1	140	hypothetical protein
chr	NC_013209.1	169426	170502	-	8434425	-	APA01_RS00775	WP_003626059.1	358	hypothetical protein
chr	NC_013209.1	171034	172041	+	8434427	amiF	APA01_RS00780	WP_003626057.1	335	formamidase
chr	NC_013209.1	172087	172986	-	8434428	-	APA01_RS00785	WP_012812336.1	299	response regulator transcription factor
chr	NC_013209.1	172983	176465	-	8436712	-	APA01_RS00790	WP_003626054.1	1160	response regulator
chr	NC_013209.1	176589	177803	+	8434429	-	APA01_RS00795	WP_003626052.1	404	urea ABC transporter substrate-binding protein
chr	NC_013209.1	177858	178784	+	8434430	-	APA01_RS00800	WP_003626050.1	308	urea ABC transporter permease subunit UrtB
chr	NC_013209.1	178796	179911	+	8434431	-	APA01_RS00805	WP_012812338.1	371	urea ABC transporter permease subunit UrtC
chr	NC_013209.1	179923	180669	+	8434432	-	APA01_RS00810	WP_003626046.1	248	urea ABC transporter ATP-binding protein UrtD
chr	NC_013209.1	180686	181402	+	8434433	-	APA01_RS00815	WP_012812339.1	238	urea ABC transporter ATP-binding subunit UrtE
chr	NC_013209.1	181699	181902	+	31914793	-	APA01_RS15850	WP_082179744.1	67	hypothetical protein
chr	NC_013209.1	182240	182674	+	31914794	-	APA01_RS15855	WP_012812341.1	144	hypothetical protein
chr	NC_013209.1	182918	183943	-	8434436	-	APA01_RS00825	WP_012812342.1	341	MULTISPECIES: hypothetical protein
chr	NC_013209.1	184107	185108	-	8434437	-	APA01_RS00830	WP_012812343.1	333	WYL domain-containing protein
chr	NC_013209.1	185194	185400	+	31914795	-	APA01_RS15860	WP_082179745.1	68	hypothetical protein
chr	NC_013209.1	185430	185831	+	8434438	-	APA01_RS00835	WP_012812344.1	133	hypothetical protein
chr	NC_013209.1	186049	187422	-	8434439	-	APA01_RS00840	WP_012812345.1	457	site-specific integrase
chr	NC_013209.1	187675	188712	-	8434440	-	APA01_RS00845	WP_012812346.1	345	hypothetical protein
chr	NC_013209.1	188830	190215	+	8434441	-	APA01_RS00850	WP_012812390.1	461	MULTISPECIES: IS1380-like element IS1380A family transposase
chr	NC_013209.1	190358	191128	-	8434442	-	APA01_RS00855	WP_012812348.1	256	hypothetical protein
chr	NC_013209.1	191151	191543	-	31914796	-	APA01_RS15865	WP_012812349.1	130	MobC family plasmid mobilization relaxosome protein
chr	NC_013209.1	191715	193100	-	8434444	-	APA01_RS00865	WP_012812390.1	461	MULTISPECIES: IS1380-like element IS1380A family transposase
chr	NC_013209.1	193501	194562	+	8434445	-	APA01_RS00870	WP_012812350.1	353	MULTISPECIES: serine/threonine-protein phosphatase
chr	NC_013209.1	194598	195656	+	8434446	-	APA01_RS00875	WP_012812351.1	352	serine/threonine protein kinase
chr	NC_013209.1	195653	196735	+	8434447	-	APA01_RS00880	WP_012812352.1	360	MULTISPECIES: serine/threonine protein kinase
chr	NC_013209.1	196840	197400	-	31914797	-	APA01_RS15870	WP_082179746.1	186	integrase
chr	NC_013209.1	197529	199139	-	8434449	-	APA01_RS00890	WP_012812354.1	536	IS66 family transposase
chr	NC_013209.1	199203	199550	-	8434450	-	APA01_RS00895	WP_012812355.1	115	MULTISPECIES: IS66 family insertion sequence hypothetical protein
chr	NC_013209.1	199547	199906	-	8434451	-	APA01_RS00900	WP_012812356.1	119	MULTISPECIES: transposase
chr	NC_013209.1	199971	201032	-	8434452	-	APA01_RS00905	WP_012812357.1	353	hypothetical protein
chr	NC_013209.1	201228	201905	-	8434454	-	APA01_RS00915	WP_012812358.1	225	DUF45 domain-containing protein
chr	NC_013209.1	201971	202426	-	8434455	-	APA01_RS00920	WP_003625594.1	151	YcgN family cysteine cluster protein
chr	NC_013209.1	202423	202860	-	8434456	-	APA01_RS00925	WP_012812359.1	145	hypothetical protein
chr	NC_013209.1	202842	203954	-	8434457	-	APA01_RS00930	WP_003625598.1	370	extracellular solute-binding protein
chr	NC_013209.1	203990	205105	-	8434458	-	APA01_RS00935	WP_003625600.1	371	ATP-binding cassette domain-containing protein
chr	NC_013209.1	205179	205481	+	8434459	-	APA01_RS00940	WP_003625602.1	100	MULTISPECIES: hypothetical protein
chr	NC_013209.1	205521	205946	+	8434460	-	APA01_RS00945	WP_003629184.1	141	MULTISPECIES: phage holin family protein
chr	NC_013209.1	206080	206574	+	8434461	-	APA01_RS00950	WP_003625605.1	164	MULTISPECIES: MarR family transcriptional regulator
chr	NC_013209.1	206597	206791	+	23318618	-	APA01_RS00955	WP_041632443.1	64	DUF1656 domain-containing protein
chr	NC_013209.1	206818	207729	+	8436742	-	APA01_RS00960	WP_003625609.1	303	MULTISPECIES: HlyD family secretion protein
chr	NC_013209.1	207739	209268	+	8436682	-	APA01_RS00965	WP_003625611.1	509	efflux transporter outer membrane subunit
chr	NC_013209.1	209333	209575	+	8436789	-	APA01_RS00970	WP_012812360.1	80	hypothetical protein
chr	NC_013209.1	209581	210291	-	8434462	-	APA01_RS00975	WP_012812361.1	236	hypothetical protein
chr	NC_013209.1	210296	212266	-	8434463	-	APA01_RS00980	WP_003625617.1	656	squalene--hopene cyclase
chr	NC_013209.1	212332	213630	-	8434464	-	APA01_RS00985	WP_012812362.1	432	hypothetical protein
chr	NC_013209.1	213652	214530	-	8434465	-	APA01_RS00990	WP_012812363.1	292	presqualene diphosphate synthase HpnD
chr	NC_013209.1	214629	215489	-	8434466	-	APA01_RS00995	WP_003625623.1	286	squalene synthase HpnC
chr	NC_013209.1	215603	216799	-	8434467	-	APA01_RS01000	WP_003625625.1	398	glycosyltransferase
chr	NC_013209.1	216810	217805	-	8434468	-	APA01_RS01005	WP_003625627.1	331	NAD-dependent epimerase/dehydratase family protein
chr	NC_013209.1	218000	219091	+	8434469	-	APA01_RS01010	WP_003625629.1	363	hypothetical protein
chr	NC_013209.1	219084	219980	+	8434470	-	APA01_RS01015	WP_020944526.1	298	prephenate/arogenate dehydrogenase family protein
chr	NC_013209.1	219996	220685	-	8434471	-	APA01_RS01020	WP_012812364.1	229	tetratricopeptide repeat protein
chr	NC_013209.1	220690	220815	-	31914798	-	APA01_RS15875	WP_003625637.1	41	MULTISPECIES: 50S ribosomal protein L36
chr	NC_013209.1	220924	221886	-	8434472	-	APA01_RS01030	WP_012812365.1	320	hydrogen peroxide-inducible genes activator
chr	NC_013209.1	222067	222609	+	8436717	-	APA01_RS01035	WP_012812366.1	180	peroxiredoxin
chr	NC_013209.1	222817	223344	+	8434473	-	APA01_RS01040	WP_003625645.1	175	MULTISPECIES: alkyl hydroperoxide reductase
chr	NC_013209.1	223669	224277	-	8434475	-	APA01_RS01050	WP_012812367.1	202	polyisoprenoid-binding protein
chr	NC_013209.1	224358	225176	-	8434476	-	APA01_RS01055	WP_003625651.1	272	dioxygenase
chr	NC_013209.1	225337	225864	-	8436708	-	APA01_RS01060	WP_003625653.1	175	MULTISPECIES: inorganic diphosphatase
chr	NC_013209.1	226174	227853	+	8434478	-	APA01_RS01070	WP_003625655.1	559	energy-dependent translational throttle protein EttA
chr	NC_013209.1	227976	228479	+	8434479	-	APA01_RS01075	WP_003625657.1	167	N-acetyltransferase
chr	NC_013209.1	228535	229161	-	8434480	-	APA01_RS01080	WP_003624853.1	208	ABC transporter substrate-binding protein
chr	NC_013209.1	229189	230037	-	8436972	-	APA01_RS01085	WP_003624851.1	282	VacJ family lipoprotein
chr	NC_013209.1	230282	231109	-	8434481	-	APA01_RS01090	WP_003624849.1	275	molecular chaperone DjlA
chr	NC_013209.1	231188	231433	-	8436581	-	APA01_RS01095	WP_003624845.1	81	hypothetical protein
chr	NC_013209.1	231430	232518	-	8434482	-	APA01_RS01100	WP_003624844.1	362	tRNA epoxyqueuosine(34) reductase QueG
chr	NC_013209.1	232531	233691	-	8434483	-	APA01_RS01105	WP_003624841.1	386	tRNA guanosine(34) transglycosylase Tgt
chr	NC_013209.1	233688	234770	-	8434484	-	APA01_RS01110	WP_003624838.1	360	tRNA preQ1(34) S-adenosylmethionine ribosyltransferase-isomerase QueA
chr	NC_013209.1	234941	235153	+	8436854	-	APA01_RS01115	WP_003624836.1	70	MULTISPECIES: hypothetical protein
chr	NC_013209.1	235173	235670	+	8434485	-	APA01_RS01120	WP_003624834.1	165	kinase inhibitor
chr	NC_013209.1	235738	237840	-	8434486	-	APA01_RS01125	WP_003624833.1	700	hypothetical protein
chr	NC_013209.1	237901	238650	-	8434487	-	APA01_RS01130	WP_003624832.1	249	methylenetetrahydrofolate reductase
chr	NC_013209.1	238647	239561	-	8434488	-	APA01_RS01135	WP_012812368.1	304	bifunctional methylenetetrahydrofolate dehydrogenase/methenyltetrahydrofolate cyclohydrolase
chr	NC_013209.1	239680	240828	-	8434489	-	APA01_RS01140	WP_003624826.1	382	N-acetyltransferase
chr	NC_013209.1	240848	241309	-	8434490	-	APA01_RS01145	WP_035352790.1	153	MULTISPECIES: RidA family protein
chr	NC_013209.1	241389	242945	-	8436998	-	APA01_RS01150	WP_003624821.1	518	vitamin B12-dependent ribonucleotide reductase
chr	NC_013209.1	243155	243523	+	23318620	-	APA01_RS01155	WP_041632444.1	122	NADH dehydrogenase
chr	NC_013209.1	243572	244117	+	8434492	-	APA01_RS01160	WP_003624817.1	181	outer membrane lipid asymmetry maintenance protein MlaD
chr	NC_013209.1	244169	244390	+	8436970	-	APA01_RS01165	WP_012812370.1	73	hypothetical protein
chr	NC_013209.1	244387	244974	+	8434493	-	APA01_RS01170	WP_012812371.1	195	DUF2155 domain-containing protein
chr	NC_013209.1	245151	245894	+	8434494	-	APA01_RS01175	WP_003624809.1	247	trehalose-phosphatase
