#Replicon Name	Replicon Accession	Start	Stop	Strand	GeneID	Locus	Locus tag	Protein product	Length	Protein name
chr	NC_017111.1	16476	16934	+	-	-	APA32_RS00090	WP_003623235.1	152	ribosomal-protein-alanine N-acetyltransferase
chr	NC_017111.1	16983	18266	-	-	-	APA32_RS00095	WP_003623234.1	427	phosphoribosylamine--glycine ligase
chr	NC_017111.1	18318	19772	+	-	-	APA32_RS00100	WP_003623233.1	484	exodeoxyribonuclease VII large subunit
chr	NC_017111.1	19871	20212	+	-	-	APA32_RS00105	WP_003623232.1	113	MULTISPECIES: hypothetical protein
chr	NC_017111.1	20386	21561	+	-	-	APA32_RS00115	WP_003623231.1	391	phosphoserine transaminase
chr	NC_017111.1	21645	23036	-	-	-	APA32_RS00120	WP_003624944.1	463	NAD-dependent succinate-semialdehyde dehydrogenase
chr	NC_017111.1	23076	24104	-	-	-	APA32_RS00125	WP_012812267.1	342	alcohol dehydrogenase AdhP
chr	NC_017111.1	24180	25595	-	-	-	APA32_RS00130	WP_012812268.1	471	NAD(P)(+) transhydrogenase (Re/Si-specific) subunit beta
chr	NC_017111.1	25596	25922	-	-	-	APA32_RS00135	WP_003624941.1	108	MULTISPECIES: NAD(P) transhydrogenase subunit alpha
chr	NC_017111.1	25919	27142	-	-	-	APA32_RS00140	WP_082179742.1	407	NAD(P) transhydrogenase subunit alpha
chr	NC_017111.1	27476	28498	+	-	-	APA32_RS00145	WP_003624937.1	340	MULTISPECIES: aspartate-semialdehyde dehydrogenase
chr	NC_017111.1	28635	29108	+	-	-	APA32_RS00150	WP_012812271.1	157	MULTISPECIES: succinate dehydrogenase, cytochrome b556 subunit
chr	NC_017111.1	29110	29523	+	-	-	APA32_RS00155	WP_003624934.1	137	succinate dehydrogenase, hydrophobic membrane anchor protein
chr	NC_017111.1	29641	31452	+	-	-	APA32_RS00160	WP_003624932.1	603	succinate dehydrogenase flavoprotein subunit
chr	NC_017111.1	31489	32271	+	-	-	APA32_RS00165	WP_003624930.1	260	MULTISPECIES: succinate dehydrogenase iron-sulfur subunit
chr	NC_017111.1	32297	32476	-	-	-	APA32_RS15825	WP_003629437.1	59	hypothetical protein
chr	NC_017111.1	32449	33111	+	-	-	APA32_RS00170	WP_003624925.1	220	MULTISPECIES: protein-tyrosine-phosphatase
chr	NC_017111.1	33171	34064	+	-	-	APA32_RS00175	WP_012812272.1	297	DMT family transporter
chr	NC_017111.1	34128	35351	-	-	-	APA32_RS00180	WP_003629435.1	407	MULTISPECIES: phosphoglycerate kinase
chr	NC_017111.1	35351	36373	-	-	-	APA32_RS00185	WP_003624920.1	340	type I glyceraldehyde-3-phosphate dehydrogenase
chr	NC_017111.1	36426	38357	-	-	-	APA32_RS00190	WP_003624918.1	643	transketolase
chr	NC_017111.1	38515	38991	+	-	-	APA32_RS00195	WP_003624914.1	158	hypothetical protein
chr	NC_017111.1	39052	40359	+	-	-	APA32_RS00200	WP_012812273.1	435	5-aminolevulinate synthase
chr	NC_017111.1	40407	41285	-	-	-	APA32_RS00205	WP_003624910.1	292	DsbA family protein
chr	NC_017111.1	41333	42790	+	-	-	APA32_RS00210	WP_003624908.1	485	gamma-glutamyltranspeptidase
chr	NC_017111.1	43041	44075	+	-	-	APA32_RS00215	WP_003624906.1	344	recombinase RecA
chr	NC_017111.1	44082	44594	-	-	-	APA32_RS00220	WP_012812275.1	170	GNAT family N-acetyltransferase
chr	NC_017111.1	44664	45029	+	-	-	APA32_RS00225	WP_003624903.1	121	LysR family transcriptional regulator
chr	NC_017111.1	45096	46640	+	-	-	APA32_RS00230	WP_012812276.1	514	glucan biosynthesis protein
chr	NC_017111.1	46628	48775	+	-	-	APA32_RS00235	WP_041632439.1	715	glucans biosynthesis glucosyltransferase MdoH
chr	NC_017111.1	48824	49927	-	-	-	APA32_RS00240	WP_012812278.1	367	N-acetylglucosamine-6-phosphate deacetylase
chr	NC_017111.1	49933	51204	-	-	-	APA32_RS00245	WP_012812279.1	423	glucose/galactose MFS transporter
chr	NC_017111.1	51238	51780	-	-	-	APA32_RS00250	WP_012812280.1	180	hypothetical protein
chr	NC_017111.1	51979	53952	+	-	-	APA32_RS00255	WP_012812281.1	657	DNA polymerase III subunit gamma/tau
chr	NC_017111.1	54052	54375	+	-	-	APA32_RS00260	WP_003624890.1	107	MULTISPECIES: YbaB/EbfC family nucleoid-associated protein
chr	NC_017111.1	54407	55003	+	-	-	APA32_RS00265	WP_003624888.1	198	MULTISPECIES: recombination protein RecR
chr	NC_017111.1	55024	55824	+	-	-	APA32_RS00270	WP_003624886.1	266	SDR family oxidoreductase
chr	NC_017111.1	55828	56229	+	-	-	APA32_RS00275	WP_003624885.1	133	MULTISPECIES: dihydroneopterin aldolase
chr	NC_017111.1	56303	56638	-	-	-	APA32_RS00280	WP_003624883.1	111	TIGR02300 family protein
chr	NC_017111.1	56882	58231	+	-	-	APA32_RS00285	WP_035362368.1	449	3-phosphoshikimate 1-carboxyvinyltransferase
chr	NC_017111.1	58228	58881	+	-	-	APA32_RS00290	WP_012812283.1	217	(d)CMP kinase
chr	NC_017111.1	59166	60884	+	-	-	APA32_RS00295	WP_003624876.1	572	30S ribosomal protein S1
chr	NC_017111.1	61148	62350	+	-	-	APA32_RS00305	WP_003624872.1	400	gluconolactonase
chr	NC_017111.1	62369	62968	-	-	-	APA32_RS00310	WP_003624870.1	199	RdgB/HAM1 family non-canonical purine NTP pyrophosphatase
chr	NC_017111.1	62965	63699	-	-	-	APA32_RS00315	WP_003624868.1	244	ribonuclease PH
chr	NC_017111.1	63826	64899	+	-	hrcA	APA32_RS00320	WP_003624866.1	357	MULTISPECIES: heat-inducible transcriptional repressor HrcA
chr	NC_017111.1	64995	67757	+	-	-	APA32_RS00325	WP_003624865.1	920	PBP1A family penicillin-binding protein
chr	NC_017111.1	67879	68946	+	-	-	APA32_RS00330	WP_076027024.1	355	peptide chain release factor 2
chr	NC_017111.1	69289	70038	+	-	-	APA32_RS00335	WP_012812286.1	249	MULTISPECIES: energy transducer TonB
chr	NC_017111.1	70129	71121	+	-	-	APA32_RS00340	WP_041632440.1	330	MotA/TolQ/ExbB proton channel family protein
chr	NC_017111.1	71155	71574	+	-	-	APA32_RS00345	WP_003627566.1	139	biopolymer transporter ExbD
chr	NC_017111.1	71629	72069	+	-	-	APA32_RS00350	WP_012812288.1	146	MULTISPECIES: biopolymer transporter ExbD
chr	NC_017111.1	72082	73311	+	-	-	APA32_RS00355	WP_003629855.1	409	hypothetical protein
chr	NC_017111.1	73400	74566	-	-	-	APA32_RS00360	WP_012812289.1	388	rod shape-determining protein RodA
chr	NC_017111.1	74563	76491	-	-	-	APA32_RS00365	WP_003629851.1	642	MULTISPECIES: penicillin-binding protein 2
chr	NC_017111.1	76511	77074	-	-	-	APA32_RS00370	WP_003629849.1	187	MULTISPECIES: hypothetical protein
chr	NC_017111.1	77080	77994	-	-	-	APA32_RS00375	WP_004449250.1	304	rod shape-determining protein MreC
chr	NC_017111.1	78090	79136	-	-	-	APA32_RS00380	WP_003629847.1	348	MULTISPECIES: rod shape-determining protein
chr	NC_017111.1	79341	80930	-	-	-	APA32_RS00385	WP_004449247.1	529	2-isopropylmalate synthase
chr	NC_017111.1	81226	82305	-	-	-	APA32_RS00390	WP_003629845.1	359	hypothetical protein
chr	NC_017111.1	82290	83069	+	-	-	APA32_RS00395	WP_003629844.1	259	TVP38/TMEM64 family protein
chr	NC_017111.1	83231	84493	+	-	-	APA32_RS00400	WP_012812292.1	420	multidrug effflux MFS transporter
chr	NC_017111.1	84597	86840	+	-	-	APA32_RS00405	WP_012812293.1	747	response regulator
chr	NC_017111.1	87002	87535	+	-	-	APA32_RS00410	WP_003629841.1	177	MULTISPECIES: adenine phosphoribosyltransferase
chr	NC_017111.1	87680	89914	+	-	-	APA32_RS00415	WP_012812295.1	744	FUSC family protein
chr	NC_017111.1	89978	91273	+	-	-	APA32_RS00420	WP_012812296.1	431	glycerate kinase
chr	NC_017111.1	91280	91861	-	-	-	APA32_RS00425	WP_035362200.1	193	uracil-DNA glycosylase
chr	NC_017111.1	92052	93470	-	-	-	APA32_RS00430	WP_004449230.1	472	cytochrome c
chr	NC_017111.1	93523	95751	-	-	-	APA32_RS00435	WP_003629834.1	742	PQQ-dependent dehydrogenase, methanol/ethanol family
chr	NC_017111.1	95960	96523	-	-	-	APA32_RS00440	WP_004449225.1	187	hypothetical protein
chr	NC_017111.1	96711	97487	+	-	-	APA32_RS00445	WP_012812298.1	258	Bax inhibitor-1/YccA family protein
chr	NC_017111.1	97647	97859	-	-	-	APA32_RS00450	WP_035365856.1	70	hypothetical protein
chr	NC_017111.1	98099	99025	+	-	-	APA32_RS00455	WP_006116679.1	308	MULTISPECIES: ubiquinol oxidase subunit II
chr	NC_017111.1	99031	101022	+	-	-	APA32_RS00460	WP_012812299.1	663	cytochrome o ubiquinol oxidase subunit I
chr	NC_017111.1	101024	101629	+	-	-	APA32_RS00465	WP_003629826.1	201	MULTISPECIES: cytochrome o ubiquinol oxidase subunit III
chr	NC_017111.1	101629	101961	+	-	-	APA32_RS00470	WP_003629825.1	110	MULTISPECIES: cytochrome o ubiquinol oxidase subunit IV
chr	NC_017111.1	101990	102190	+	-	-	APA32_RS00475	WP_012812301.1	66	hypothetical protein
chr	NC_017111.1	102231	102563	-	-	-	APA32_RS00480	WP_012812302.1	110	MULTISPECIES: ferredoxin family protein
chr	NC_017111.1	102734	105322	-	-	-	APA32_RS00485	WP_052583182.1	862	DEAD/DEAH box helicase
chr	NC_017111.1	105284	106870	+	-	-	APA32_RS00490	WP_012812304.1	528	leucyl aminopeptidase family protein
chr	NC_017111.1	107026	107442	+	-	-	APA32_RS00495	WP_035353907.1	138	MULTISPECIES: MarR family transcriptional regulator
chr	NC_017111.1	107583	108029	+	-	-	APA32_RS00500	WP_003629818.1	148	MULTISPECIES: hypothetical protein
chr	NC_017111.1	108039	109136	-	-	-	APA32_RS00505	WP_012812306.1	365	UDP-phosphate alpha-N-acetylglucosaminephosphotransferase
chr	NC_017111.1	109130	111160	+	-	-	APA32_RS00510	WP_004449205.1	676	polysaccharide biosynthesis protein
chr	NC_017111.1	111157	112293	+	-	-	APA32_RS00515	WP_004449204.1	378	DegT/DnrJ/EryC1/StrS family aminotransferase
chr	NC_017111.1	112310	112774	+	-	-	APA32_RS00520	WP_004449202.1	154	hypothetical protein
chr	NC_017111.1	112868	114232	-	-	-	APA32_RS00525	WP_012812307.1	454	dihydroorotase
chr	NC_017111.1	114239	115636	-	-	-	APA32_RS00530	WP_012812308.1	465	glutathione-disulfide reductase
chr	NC_017111.1	115697	116593	-	-	-	APA32_RS00535	WP_003629809.1	298	ferredoxin--NADP reductase
chr	NC_017111.1	116704	116913	-	-	-	APA32_RS15830	WP_003629808.1	69	hypothetical protein
chr	NC_017111.1	116912	119260	+	-	-	APA32_RS00540	WP_004449196.1	782	RNA helicase
chr	NC_017111.1	119316	120266	-	-	-	APA32_RS00545	WP_004449194.1	316	SDR family NAD(P)-dependent oxidoreductase
chr	NC_017111.1	120263	120925	-	-	-	APA32_RS00550	WP_012812309.1	220	DedA family protein
chr	NC_017111.1	121036	123063	+	-	-	APA32_RS00555	WP_012812310.1	675	S9 family peptidase
chr	NC_017111.1	123119	124753	-	-	-	APA32_RS00560	WP_012812311.1	544	NAD-dependent malic enzyme
chr	NC_017111.1	124901	125431	-	-	-	APA32_RS00565	WP_003629802.1	176	MULTISPECIES: transcription termination/antitermination protein NusG
chr	NC_017111.1	125436	125630	-	-	-	APA32_RS00570	WP_003629800.1	64	MULTISPECIES: preprotein translocase subunit SecE
chr	NC_017111.1	126200	126391	+	-	-	APA32_RS00585	WP_003629797.1	63	hypothetical protein
chr	NC_017111.1	126474	127058	+	-	-	APA32_RS00590	WP_004449189.1	194	MULTISPECIES: ATP synthase F1 subunit delta
chr	NC_017111.1	127058	128593	+	-	-	APA32_RS00595	WP_012812313.1	511	F0F1 ATP synthase subunit alpha
chr	NC_017111.1	128611	129501	+	-	-	APA32_RS00600	WP_012812314.1	296	F0F1 ATP synthase subunit gamma
chr	NC_017111.1	129533	131005	+	-	-	APA32_RS00605	WP_004449187.1	490	F0F1 ATP synthase subunit beta
chr	NC_017111.1	131033	131443	+	-	-	APA32_RS00610	WP_003629790.1	136	ATP synthase F1 subunit epsilon
chr	NC_017111.1	131502	131972	-	-	-	APA32_RS00615	WP_035362188.1	156	MULTISPECIES: NADPH-dependent 7-cyano-7-deazaguanine reductase QueF
chr	NC_017111.1	132092	133300	+	-	-	APA32_RS00620	WP_012812315.1	402	ribonuclease D
chr	NC_017111.1	133332	134330	-	-	-	APA32_RS00625	WP_004449185.1	332	adenosine kinase
chr	NC_017111.1	134488	135234	+	-	-	APA32_RS00630	WP_012812316.1	248	polymer-forming cytoskeletal protein
chr	NC_017111.1	135318	135926	-	-	-	APA32_RS00635	WP_003623715.1	202	hypothetical protein
chr	NC_017111.1	136074	137555	-	-	-	APA32_RS00640	WP_012812317.1	493	amino acid permease
chr	NC_017111.1	137726	138763	-	-	-	APA32_RS00645	WP_003623712.1	345	sulfate/molybdate ABC transporter ATP-binding protein
chr	NC_017111.1	138760	139578	-	-	-	APA32_RS00650	WP_003623711.1	272	sulfate ABC transporter permease
chr	NC_017111.1	139575	140414	-	-	-	APA32_RS00655	WP_003623708.1	279	sulfate ABC transporter permease subunit CysT
chr	NC_017111.1	140965	141174	+	-	-	APA32_RS00660	WP_003623707.1	69	hypothetical protein
chr	NC_017111.1	142377	143762	-	-	-	APA32_RS00670	WP_012812320.1	461	IS1380 family transposase
chr	NC_017111.1	143865	144731	+	-	-	APA32_RS00675	WP_082179743.1	288	porin
chr	NC_017111.1	144758	145792	+	-	-	APA32_RS00680	WP_003623703.1	344	sulfate ABC transporter substrate-binding protein
chr	NC_017111.1	145821	146873	-	-	-	APA32_RS00685	WP_003623702.1	350	AraC family transcriptional regulator
chr	NC_017111.1	147059	148447	+	-	-	APA32_RS00690	WP_003623701.1	462	MULTISPECIES: ethanolamine ammonia-lyase subunit EutB
chr	NC_017111.1	148444	149229	+	-	-	APA32_RS00695	WP_003623700.1	261	ethanolamine ammonia-lyase subunit EutC
chr	NC_017111.1	149262	150614	+	-	-	APA32_RS00700	WP_003623699.1	450	ethanolamine permease
chr	NC_017111.1	151114	152304	+	-	-	APA32_RS00705	WP_012812323.1	396	efflux RND transporter periplasmic adaptor subunit
chr	NC_017111.1	152310	155465	+	-	-	APA32_RS00710	WP_012812324.1	1051	multidrug efflux RND transporter permease subunit
chr	NC_017111.1	155470	156954	+	-	-	APA32_RS00715	WP_003623693.1	494	efflux transporter outer membrane subunit
chr	NC_017111.1	157034	157240	-	-	-	APA32_RS00720	WP_003623691.1	68	MULTISPECIES: cold-shock protein
chr	NC_017111.1	157534	157848	-	-	-	APA32_RS00725	WP_012812325.1	104	hypothetical protein
chr	NC_017111.1	158844	159509	-	-	-	APA32_RS00735	WP_012812327.1	221	hypothetical protein
chr	NC_017111.1	159552	160802	+	-	-	APA32_RS00740	WP_012812328.1	416	MULTISPECIES: IS701-like element IS1452 family transposase
chr	NC_017111.1	160892	161317	-	-	-	APA32_RS00745	WP_012812329.1	141	hypothetical protein
chr	NC_017111.1	161361	163715	-	-	-	APA32_RS00750	WP_012812330.1	784	TonB-dependent siderophore receptor
chr	NC_017111.1	164040	167195	-	-	-	APA32_RS00755	WP_012812331.1	1051	membrane protein
chr	NC_017111.1	167201	168472	-	-	-	APA32_RS00760	WP_012812332.1	423	autotransporter strand-loop-strand O-heptosyltransferase
chr	NC_017111.1	168917	169339	-	-	-	APA32_RS00765	WP_003626061.1	140	hypothetical protein
chr	NC_017111.1	169426	170502	-	-	-	APA32_RS00770	WP_003626059.1	358	hypothetical protein
chr	NC_017111.1	171034	172041	+	-	amiF	APA32_RS00775	WP_003626057.1	335	formamidase
chr	NC_017111.1	172087	172986	-	-	-	APA32_RS00780	WP_012812336.1	299	response regulator transcription factor
chr	NC_017111.1	172983	176465	-	-	-	APA32_RS00785	WP_003626054.1	1160	response regulator
chr	NC_017111.1	176589	177803	+	-	-	APA32_RS00790	WP_003626052.1	404	urea ABC transporter substrate-binding protein
chr	NC_017111.1	177858	178784	+	-	-	APA32_RS00795	WP_003626050.1	308	urea ABC transporter permease subunit UrtB
chr	NC_017111.1	178796	179911	+	-	-	APA32_RS00800	WP_012812338.1	371	urea ABC transporter permease subunit UrtC
chr	NC_017111.1	179923	180669	+	-	-	APA32_RS00805	WP_003626046.1	248	urea ABC transporter ATP-binding protein UrtD
chr	NC_017111.1	180686	181402	+	-	-	APA32_RS00810	WP_012812339.1	238	urea ABC transporter ATP-binding subunit UrtE
chr	NC_017111.1	181699	181902	+	-	-	APA32_RS15835	WP_082179744.1	67	hypothetical protein
chr	NC_017111.1	182240	182674	+	-	-	APA32_RS15840	WP_012812341.1	144	hypothetical protein
chr	NC_017111.1	182918	183943	-	-	-	APA32_RS00825	WP_012812342.1	341	MULTISPECIES: hypothetical protein
chr	NC_017111.1	184107	185108	-	-	-	APA32_RS00830	WP_012812343.1	333	WYL domain-containing protein
chr	NC_017111.1	185194	185400	+	-	-	APA32_RS15845	WP_082179745.1	68	hypothetical protein
chr	NC_017111.1	185430	185831	+	-	-	APA32_RS00835	WP_012812344.1	133	hypothetical protein
chr	NC_017111.1	186049	187422	-	-	-	APA32_RS00840	WP_012812345.1	457	site-specific integrase
chr	NC_017111.1	187675	188712	-	-	-	APA32_RS00845	WP_012812346.1	345	hypothetical protein
chr	NC_017111.1	188830	190215	+	-	-	APA32_RS00850	WP_012812390.1	461	MULTISPECIES: IS1380-like element IS1380A family transposase
chr	NC_017111.1	190358	191128	-	-	-	APA32_RS00855	WP_012812348.1	256	hypothetical protein
chr	NC_017111.1	191151	191543	-	-	-	APA32_RS15850	WP_012812349.1	130	MobC family plasmid mobilization relaxosome protein
chr	NC_017111.1	191715	193100	-	-	-	APA32_RS00865	WP_012812390.1	461	MULTISPECIES: IS1380-like element IS1380A family transposase
chr	NC_017111.1	193501	194562	+	-	-	APA32_RS00870	WP_012812350.1	353	MULTISPECIES: serine/threonine-protein phosphatase
chr	NC_017111.1	194598	195656	+	-	-	APA32_RS00875	WP_012812351.1	352	serine/threonine protein kinase
chr	NC_017111.1	195653	196735	+	-	-	APA32_RS00880	WP_012812352.1	360	MULTISPECIES: serine/threonine protein kinase
chr	NC_017111.1	196840	197400	-	-	-	APA32_RS15855	WP_082179746.1	186	integrase
chr	NC_017111.1	197529	199139	-	-	-	APA32_RS00890	WP_012812354.1	536	IS66 family transposase
chr	NC_017111.1	199203	199550	-	-	-	APA32_RS00895	WP_012812355.1	115	MULTISPECIES: IS66 family insertion sequence element accessory protein TnpB
chr	NC_017111.1	199547	199906	-	-	-	APA32_RS00900	WP_012812356.1	119	MULTISPECIES: transposase
chr	NC_017111.1	199971	201032	-	-	-	APA32_RS00905	WP_012812357.1	353	hypothetical protein
chr	NC_017111.1	201228	201905	-	-	-	APA32_RS00915	WP_012812358.1	225	DUF45 domain-containing protein
chr	NC_017111.1	201971	202426	-	-	-	APA32_RS00920	WP_003625594.1	151	YcgN family cysteine cluster protein
chr	NC_017111.1	202423	202860	-	-	-	APA32_RS00925	WP_012812359.1	145	hypothetical protein
chr	NC_017111.1	202842	203954	-	-	-	APA32_RS00930	WP_003625598.1	370	extracellular solute-binding protein
chr	NC_017111.1	203990	205105	-	-	-	APA32_RS00935	WP_003625600.1	371	ATP-binding cassette domain-containing protein
chr	NC_017111.1	205179	205481	+	-	-	APA32_RS00940	WP_003625602.1	100	MULTISPECIES: hypothetical protein
chr	NC_017111.1	205521	205946	+	-	-	APA32_RS00945	WP_003629184.1	141	MULTISPECIES: phage holin family protein
chr	NC_017111.1	206080	206574	+	-	-	APA32_RS00950	WP_003625605.1	164	MULTISPECIES: MarR family transcriptional regulator
chr	NC_017111.1	206597	206791	+	-	-	APA32_RS00955	WP_041632443.1	64	DUF1656 domain-containing protein
chr	NC_017111.1	206818	207729	+	-	-	APA32_RS00960	WP_003625609.1	303	MULTISPECIES: HlyD family secretion protein
chr	NC_017111.1	207739	209268	+	-	-	APA32_RS00965	WP_003625611.1	509	efflux transporter outer membrane subunit
chr	NC_017111.1	209333	209575	+	-	-	APA32_RS00970	WP_012812360.1	80	hypothetical protein
chr	NC_017111.1	209581	210291	-	-	-	APA32_RS00975	WP_012812361.1	236	hypothetical protein
chr	NC_017111.1	210296	212266	-	-	-	APA32_RS00980	WP_003625617.1	656	squalene--hopene cyclase
chr	NC_017111.1	212332	213630	-	-	-	APA32_RS00985	WP_012812362.1	432	hypothetical protein
chr	NC_017111.1	213652	214530	-	-	-	APA32_RS00990	WP_012812363.1	292	presqualene diphosphate synthase HpnD
chr	NC_017111.1	214629	215489	-	-	-	APA32_RS00995	WP_003625623.1	286	squalene synthase HpnC
chr	NC_017111.1	215603	216799	-	-	-	APA32_RS01000	WP_003625625.1	398	glycosyltransferase
chr	NC_017111.1	216810	217805	-	-	-	APA32_RS01005	WP_003625627.1	331	NAD-dependent epimerase/dehydratase family protein
chr	NC_017111.1	218000	219091	+	-	-	APA32_RS01010	WP_003625629.1	363	hypothetical protein
chr	NC_017111.1	219084	219980	+	-	-	APA32_RS01015	WP_020944526.1	298	prephenate/arogenate dehydrogenase family protein
chr	NC_017111.1	219996	220685	-	-	-	APA32_RS01020	WP_012812364.1	229	tetratricopeptide repeat protein
chr	NC_017111.1	220690	220815	-	-	-	APA32_RS15860	WP_003625637.1	41	MULTISPECIES: 50S ribosomal protein L36
chr	NC_017111.1	220924	221886	-	-	-	APA32_RS01030	WP_012812365.1	320	hydrogen peroxide-inducible genes activator
chr	NC_017111.1	222067	222609	+	-	-	APA32_RS01035	WP_012812366.1	180	peroxiredoxin
chr	NC_017111.1	222817	223344	+	-	-	APA32_RS01040	WP_003625645.1	175	MULTISPECIES: alkyl hydroperoxide reductase
chr	NC_017111.1	223669	224277	-	-	-	APA32_RS01050	WP_012812367.1	202	polyisoprenoid-binding protein
chr	NC_017111.1	224358	225176	-	-	-	APA32_RS01055	WP_003625651.1	272	dioxygenase
chr	NC_017111.1	225337	225864	-	-	-	APA32_RS01060	WP_003625653.1	175	MULTISPECIES: inorganic diphosphatase
chr	NC_017111.1	226174	227853	+	-	-	APA32_RS01070	WP_003625655.1	559	energy-dependent translational throttle protein EttA
chr	NC_017111.1	227976	228479	+	-	-	APA32_RS01075	WP_003625657.1	167	GNAT family N-acetyltransferase
chr	NC_017111.1	228535	229161	-	-	-	APA32_RS01080	WP_003624853.1	208	ABC transporter substrate-binding protein
chr	NC_017111.1	229189	230037	-	-	-	APA32_RS01085	WP_003624851.1	282	VacJ family lipoprotein
chr	NC_017111.1	230282	231109	-	-	-	APA32_RS01090	WP_003624849.1	275	molecular chaperone DjlA
chr	NC_017111.1	231188	231433	-	-	-	APA32_RS01095	WP_003624845.1	81	ribbon-helix-helix domain-containing protein
chr	NC_017111.1	231430	232518	-	-	-	APA32_RS01100	WP_003624844.1	362	tRNA epoxyqueuosine(34) reductase QueG
chr	NC_017111.1	232531	233691	-	-	-	APA32_RS01105	WP_003624841.1	386	tRNA guanosine(34) transglycosylase Tgt
chr	NC_017111.1	233688	234770	-	-	-	APA32_RS01110	WP_003624838.1	360	tRNA preQ1(34) S-adenosylmethionine ribosyltransferase-isomerase QueA
chr	NC_017111.1	234941	235153	+	-	-	APA32_RS01115	WP_003624836.1	70	MULTISPECIES: hypothetical protein
chr	NC_017111.1	235173	235670	+	-	-	APA32_RS01120	WP_003624834.1	165	kinase inhibitor
chr	NC_017111.1	235738	237840	-	-	-	APA32_RS01125	WP_003624833.1	700	hypothetical protein
chr	NC_017111.1	237901	238650	-	-	-	APA32_RS01130	WP_003624832.1	249	methylenetetrahydrofolate reductase
chr	NC_017111.1	238647	239561	-	-	-	APA32_RS01135	WP_012812368.1	304	bifunctional methylenetetrahydrofolate dehydrogenase/methenyltetrahydrofolate cyclohydrolase
chr	NC_017111.1	239680	240828	-	-	-	APA32_RS01140	WP_003624826.1	382	N-acetyltransferase
chr	NC_017111.1	240848	241309	-	-	-	APA32_RS01145	WP_035352790.1	153	MULTISPECIES: RidA family protein
chr	NC_017111.1	241389	242945	-	-	-	APA32_RS01150	WP_003624821.1	518	vitamin B12-dependent ribonucleotide reductase
chr	NC_017111.1	243155	243523	+	-	-	APA32_RS01155	WP_041632444.1	122	NADH dehydrogenase
chr	NC_017111.1	243572	244117	+	-	-	APA32_RS01160	WP_003624817.1	181	outer membrane lipid asymmetry maintenance protein MlaD
chr	NC_017111.1	244169	244390	+	-	-	APA32_RS01165	WP_012812370.1	73	hypothetical protein
chr	NC_017111.1	244387	244974	+	-	-	APA32_RS01170	WP_012812371.1	195	DUF2155 domain-containing protein
chr	NC_017111.1	245151	245894	+	-	-	APA32_RS01175	WP_003624809.1	247	trehalose-phosphatase
chr	NC_017111.1	245898	247244	+	-	-	APA32_RS01180	WP_003624807.1	448	trehalose-6-phosphate synthase
chr	NC_017111.1	247241	247756	+	-	-	APA32_RS01185	WP_012812372.1	171	disulfide bond formation protein B
chr	NC_017111.1	247863	250820	+	-	-	APA32_RS01190	WP_012812373.1	985	glycosyltransferase
chr	NC_017111.1	250836	251297	-	-	-	APA32_RS01195	WP_003624801.1	153	NUDIX domain-containing protein
chr	NC_017111.1	251467	252450	+	-	-	APA32_RS01200	WP_003624799.1	327	MULTISPECIES: aldo/keto reductase
chr	NC_017111.1	252562	253014	+	-	-	APA32_RS01205	WP_012812375.1	150	hypothetical protein
chr	NC_017111.1	253084	255330	+	-	-	APA32_RS01210	WP_012812376.1	748	excinuclease ABC subunit UvrB
chr	NC_017111.1	255474	256139	+	-	-	APA32_RS01215	WP_012812377.1	221	2OG-Fe(II) oxygenase
