#Replicon Name	Replicon Accession	Start	Stop	Strand	GeneID	Locus	Locus tag	Protein product	Length	Protein name
I	NZ_LN606600.1	51223	51669	-	34781357	-	ASN_RS00230	WP_006557059.1	148	MULTISPECIES: SufE family protein
I	NZ_LN606600.1	51669	52982	-	34781358	-	ASN_RS00235	WP_006557058.1	437	MULTISPECIES: ATP-dependent protease ATPase subunit HslU
I	NZ_LN606600.1	52982	53587	-	34781359	-	ASN_RS00240	WP_006557057.1	201	MULTISPECIES: ATP-dependent protease subunit HslV
I	NZ_LN606600.1	53633	55645	-	34781360	-	ASN_RS00245	WP_058986889.1	670	MULTISPECIES: response regulator
I	NZ_LN606600.1	55629	57419	-	34781361	-	ASN_RS00250	WP_050942232.1	596	MULTISPECIES: response regulator
I	NZ_LN606600.1	57815	58225	+	34781362	-	ASN_RS00255	WP_039903077.1	136	MULTISPECIES: hypothetical protein
I	NZ_LN606600.1	58344	59654	-	34781363	-	ASN_RS00260	WP_082666524.1	436	hypothetical protein
I	NZ_LN606600.1	59899	60570	+	34781364	-	ASN_RS00265	WP_006557051.1	223	MULTISPECIES: ATP-binding cassette domain-containing protein
I	NZ_LN606600.1	60574	61557	+	34781365	-	ASN_RS00270	WP_058986891.1	327	hypothetical protein
I	NZ_LN606600.1	61614	62177	+	34781366	-	ASN_RS00275	WP_058986892.1	187	YdcF family protein
I	NZ_LN606600.1	62225	63079	-	34781367	fghA	ASN_RS00280	WP_058986893.1	284	S-formylglutathione hydrolase
I	NZ_LN606600.1	63398	64273	+	34781368	-	ASN_RS00285	WP_039903074.1	291	MULTISPECIES: hypothetical protein
I	NZ_LN606600.1	64363	64953	+	34781369	-	ASN_RS00290	WP_039903072.1	196	MULTISPECIES: CarD family transcriptional regulator
I	NZ_LN606600.1	65071	66690	+	34781370	-	ASN_RS00295	WP_058986894.1	539	glycosyltransferase family protein
I	NZ_LN606600.1	68191	69156	+	34781372	rsmI	ASN_RS00305	WP_058989023.1	321	16S rRNA (cytidine(1402)-2\'-O)-methyltransferase
I	NZ_LN606600.1	69239	70456	-	34781373	-	ASN_RS00310	WP_058989024.1	405	NAD(P)/FAD-dependent oxidoreductase
I	NZ_LN606600.1	70464	71132	-	34781374	-	ASN_RS00315	WP_058986895.1	222	glutathione S-transferase family protein
I	NZ_LN606600.1	71302	72000	+	34781375	-	ASN_RS00320	WP_058986896.1	232	septum formation inhibitor MinC
I	NZ_LN606600.1	72147	72962	+	34781376	minD	ASN_RS00325	WP_006557037.1	271	MULTISPECIES: septum site-determining protein MinD
I	NZ_LN606600.1	72959	73279	+	34781377	-	ASN_RS00330	WP_006557036.1	106	MULTISPECIES: cell division topological specificity factor MinE
I	NZ_LN606600.1	73491	74180	-	34781378	-	ASN_RS00335	WP_006557034.1	229	MULTISPECIES: GntR family transcriptional regulator
I	NZ_LN606600.1	74177	75967	-	34781379	-	ASN_RS00340	WP_058986897.1	596	MULTISPECIES: ABC transporter ATP-binding protein
I	NZ_LN606600.1	76214	77611	+	34781380	cobA	ASN_RS00345	WP_058986898.1	465	uroporphyrinogen-III C-methyltransferase
I	NZ_LN606600.1	78043	79701	+	34781381	-	ASN_RS00350	WP_099048270.1	552	porin
I	NZ_LN606600.1	79874	80701	+	34781382	-	ASN_RS00355	WP_006557028.1	275	MULTISPECIES: aldo/keto reductase
I	NZ_LN606600.1	80900	82048	+	34781383	lptF	ASN_RS00360	WP_006557027.1	382	MULTISPECIES: LPS export ABC transporter permease LptF
I	NZ_LN606600.1	82066	83181	+	34781384	lptG	ASN_RS00365	WP_006557026.1	371	MULTISPECIES: LPS export ABC transporter permease LptG
I	NZ_LN606600.1	83188	85515	+	34781385	-	ASN_RS00370	WP_058989026.1	775	LPS-assembly protein LptD
I	NZ_LN606600.1	85596	86957	+	34781386	-	ASN_RS00375	WP_039903107.1	453	MULTISPECIES: peptidylprolyl isomerase
I	NZ_LN606600.1	86929	87795	+	34781387	-	ASN_RS00380	WP_058986899.1	288	16S rRNA (adenine(1518)-N(6)/adenine(1519)-N(6))-dimethyltransferase RsmA
I	NZ_LN606600.1	88251	89465	-	34781388	-	ASN_RS00385	WP_058986900.1	404	MULTISPECIES: class I SAM-dependent methyltransferase
I	NZ_LN606600.1	89574	90170	-	34781389	-	ASN_RS00390	WP_006557021.1	198	MULTISPECIES: 50S ribosomal protein L9
I	NZ_LN606600.1	90184	90459	-	34781390	rpsR	ASN_RS00395	WP_006557020.1	91	MULTISPECIES: 30S ribosomal protein S18
I	NZ_LN606600.1	90466	90939	-	34781391	-	ASN_RS00400	WP_006557019.1	157	MULTISPECIES: 30S ribosomal protein S6
I	NZ_LN606600.1	91096	91635	-	34781392	-	ASN_RS00405	WP_086897030.1	179	MULTISPECIES: GNAT family N-acetyltransferase
I	NZ_LN606600.1	91670	93640	-	34781393	-	ASN_RS00410	WP_058986902.1	656	RNA polymerase sigma factor RpoD
I	NZ_LN606600.1	93790	95622	-	34781394	-	ASN_RS00415	WP_058986903.1	610	MULTISPECIES: DNA primase
I	NZ_LN606600.1	95685	96140	-	34781395	-	ASN_RS00420	WP_058986904.1	151	aspartyl-tRNA amidotransferase
I	NZ_LN606600.1	96321	97727	+	34781396	-	ASN_RS00425	WP_058986905.1	468	glutamine-hydrolyzing carbamoyl-phosphate synthase small subunit
I	NZ_LN606600.1	97835	101089	+	34781397	-	ASN_RS00430	WP_058986906.1	1084	MULTISPECIES: carbamoyl-phosphate synthase large subunit
I	NZ_LN606600.1	101232	101705	+	34781398	-	ASN_RS00435	WP_039903066.1	157	MULTISPECIES: transcription elongation factor GreA
I	NZ_LN606600.1	101707	102903	+	34781399	-	ASN_RS00440	WP_058986907.1	398	threonine ammonia-lyase
I	NZ_LN606600.1	103287	104825	+	34781400	-	ASN_RS00445	WP_058989027.1	512	2,3-bisphosphoglycerate-independent phosphoglycerate mutase
I	NZ_LN606600.1	104826	106334	+	34781401	-	ASN_RS00450	WP_058986908.1	502	peptidase
I	NZ_LN606600.1	106502	107944	+	34781402	-	ASN_RS00455	WP_006559288.1	480	MULTISPECIES: S41 family peptidase
I	NZ_LN606600.1	107966	109105	+	34781403	-	ASN_RS00460	WP_058986909.1	379	divergent polysaccharide deacetylase family protein
I	NZ_LN606600.1	109109	109618	+	34781404	-	ASN_RS00465	WP_058986910.1	169	RNA pyrophosphohydrolase
I	NZ_LN606600.1	109692	111269	-	34781405	-	ASN_RS00470	WP_006559285.1	525	MULTISPECIES: DHA2 family efflux MFS transporter permease subunit
I	NZ_LN606600.1	111266	112441	-	34781406	-	ASN_RS00475	WP_058986911.1	391	HlyD family secretion protein
I	NZ_LN606600.1	112888	114624	-	34781407	-	ASN_RS00480	WP_058989028.1	578	ABC transporter ATP-binding protein
I	NZ_LN606600.1	114826	116049	-	34781408	-	ASN_RS00485	WP_058986912.1	407	CCA tRNA nucleotidyltransferase
I	NZ_LN606600.1	116070	116672	-	34781409	-	ASN_RS00490	WP_058986913.1	200	MULTISPECIES: DUF1285 domain-containing protein
I	NZ_LN606600.1	116771	117784	+	34781410	-	ASN_RS00495	WP_058986914.1	337	MoxR family ATPase
I	NZ_LN606600.1	117789	118853	+	34781411	-	ASN_RS00500	WP_058986915.1	354	DUF58 domain-containing protein
I	NZ_LN606600.1	118850	121795	+	34781412	-	ASN_RS00505	WP_058986916.1	981	DUF4159 domain-containing protein
I	NZ_LN606600.1	121802	123994	+	34781413	-	ASN_RS00510	WP_058986917.1	730	hypothetical protein
I	NZ_LN606600.1	124064	124669	+	34781414	-	ASN_RS00515	WP_006558985.1	201	MULTISPECIES: hypothetical protein
I	NZ_LN606600.1	124763	125896	-	34781415	-	ASN_RS00520	WP_006558984.1	377	MULTISPECIES: site-specific DNA-methyltransferase
I	NZ_LN606600.1	125893	126522	-	34781416	-	ASN_RS00525	WP_058986918.1	209	ribonuclease HII
I	NZ_LN606600.1	126648	126953	-	34781417	-	ASN_RS00530	WP_006558982.1	101	MULTISPECIES: CsbD family protein
I	NZ_LN606600.1	127065	128459	+	34781418	-	ASN_RS00535	WP_058986919.1	464	MFS transporter
I	NZ_LN606600.1	128749	130014	+	34781419	-	ASN_RS00540	WP_058986920.1	421	efflux RND transporter periplasmic adaptor subunit
I	NZ_LN606600.1	130011	133190	+	34781420	-	ASN_RS00545	WP_058986921.1	1059	MULTISPECIES: multidrug transporter
I	NZ_LN606600.1	133187	136486	+	34781421	-	ASN_RS00550	WP_058986922.1	1099	nodulation protein
I	NZ_LN606600.1	136496	138073	+	34781422	-	ASN_RS00555	WP_006557792.1	525	MULTISPECIES: efflux transporter outer membrane subunit
I	NZ_LN606600.1	139211	142537	-	34781423	-	ASN_RS00560	WP_058986923.1	1108	glycosyltransferase
I	NZ_LN606600.1	142635	145622	-	34781424	-	ASN_RS00565	WP_058986924.1	995	glycosyltransferase
I	NZ_LN606600.1	145722	146711	-	34781425	-	ASN_RS00570	WP_058989029.1	329	hypothetical protein
I	NZ_LN606600.1	147213	147389	-	34784845	-	ASN_RS18385	WP_082666526.1	58	DUF1328 domain-containing protein
I	NZ_LN606600.1	147439	147675	-	34781426	-	ASN_RS00575	WP_039903572.1	78	MULTISPECIES: hypothetical protein
I	NZ_LN606600.1	147760	148578	-	34781427	-	ASN_RS00580	WP_058986925.1	272	ABC transporter ATP-binding protein
I	NZ_LN606600.1	148575	149336	-	34781428	-	ASN_RS00585	WP_058986926.1	253	MULTISPECIES: ABC transporter permease
I	NZ_LN606600.1	149336	150376	-	34781429	-	ASN_RS00590	WP_058986927.1	346	ABC transporter substrate-binding protein
I	NZ_LN606600.1	150678	152006	-	34781430	-	ASN_RS00595	WP_039903570.1	442	MULTISPECIES: MFS transporter
I	NZ_LN606600.1	152307	152732	-	34781431	-	ASN_RS00600	WP_058986928.1	141	50S ribosomal protein L17
I	NZ_LN606600.1	152762	153781	-	34781432	-	ASN_RS00605	WP_006557781.1	339	MULTISPECIES: DNA-directed RNA polymerase subunit alpha
I	NZ_LN606600.1	153894	154286	-	34781433	-	ASN_RS00610	WP_006557780.1	130	MULTISPECIES: 30S ribosomal protein S11
I	NZ_LN606600.1	154354	154731	-	34781434	-	ASN_RS00615	WP_006557779.1	125	MULTISPECIES: 30S ribosomal protein S13
I	NZ_LN606600.1	154873	155523	-	34781435	-	ASN_RS00620	WP_058986929.1	216	adenylate kinase
I	NZ_LN606600.1	155520	156878	-	34781436	-	ASN_RS00625	WP_006557777.1	452	MULTISPECIES: preprotein translocase subunit SecY
I	NZ_LN606600.1	157015	157503	-	34781437	-	ASN_RS00630	WP_058986930.1	162	50S ribosomal protein L15
I	NZ_LN606600.1	157505	157690	-	34781438	-	ASN_RS00635	WP_006557775.1	61	MULTISPECIES: 50S ribosomal protein L30
I	NZ_LN606600.1	157683	158261	-	34781439	-	ASN_RS00640	WP_006557774.1	192	MULTISPECIES: 30S ribosomal protein S5
I	NZ_LN606600.1	158277	158639	-	34781440	-	ASN_RS00645	WP_006557773.1	120	MULTISPECIES: 50S ribosomal protein L18
I	NZ_LN606600.1	158639	159172	-	34781441	-	ASN_RS00650	WP_006557772.1	177	MULTISPECIES: 50S ribosomal protein L6
I	NZ_LN606600.1	159183	159581	-	34781442	-	ASN_RS00655	WP_035377678.1	132	MULTISPECIES: 30S ribosomal protein S8
I	NZ_LN606600.1	159591	159896	-	34781443	-	ASN_RS00660	WP_035377675.1	101	MULTISPECIES: 30S ribosomal protein S14
I	NZ_LN606600.1	159980	160549	-	34781444	-	ASN_RS00665	WP_006557769.1	189	MULTISPECIES: 50S ribosomal protein L5
I	NZ_LN606600.1	160560	160880	-	34781445	-	ASN_RS00670	WP_006557768.1	106	MULTISPECIES: 50S ribosomal protein L24
I	NZ_LN606600.1	160883	161251	-	34781446	-	ASN_RS00675	WP_006557767.1	122	MULTISPECIES: 50S ribosomal protein L14
I	NZ_LN606600.1	161270	161542	-	34781447	-	ASN_RS00680	WP_035377670.1	90	MULTISPECIES: 30S ribosomal protein S17
I	NZ_LN606600.1	161556	161792	-	34781448	-	ASN_RS00685	WP_006557765.1	78	MULTISPECIES: 50S ribosomal protein L29
I	NZ_LN606600.1	161794	162210	-	34781449	-	ASN_RS00690	WP_006557764.1	138	MULTISPECIES: 50S ribosomal protein L16
I	NZ_LN606600.1	162229	162906	-	34781450	-	ASN_RS00695	WP_006557762.1	225	MULTISPECIES: 30S ribosomal protein S3
I	NZ_LN606600.1	162910	163320	-	34781451	-	ASN_RS00700	WP_006557761.1	136	MULTISPECIES: 50S ribosomal protein L22
I	NZ_LN606600.1	163322	163600	-	34781452	-	ASN_RS00705	WP_006557760.1	92	MULTISPECIES: 30S ribosomal protein S19
I	NZ_LN606600.1	163614	164444	-	34781453	-	ASN_RS00710	WP_006557759.1	276	MULTISPECIES: 50S ribosomal protein L2
I	NZ_LN606600.1	164461	164796	-	34781454	-	ASN_RS00715	WP_006557758.1	111	MULTISPECIES: 50S ribosomal protein L23
I	NZ_LN606600.1	164793	165407	-	34781455	-	ASN_RS00720	WP_006557757.1	204	MULTISPECIES: 50S ribosomal protein L4
I	NZ_LN606600.1	165412	166095	-	34781456	-	ASN_RS00725	WP_006557756.1	227	MULTISPECIES: 50S ribosomal protein L3
I	NZ_LN606600.1	166106	166414	-	34781457	-	ASN_RS00730	WP_007282720.1	102	MULTISPECIES: 30S ribosomal protein S10
I	NZ_LN606600.1	166521	167711	-	34781458	tuf	ASN_RS00735	WP_039903569.1	396	MULTISPECIES: elongation factor Tu
I	NZ_LN606600.1	167804	168280	-	34781459	-	ASN_RS00740	WP_006557752.1	158	MULTISPECIES: 30S ribosomal protein S7
I	NZ_LN606600.1	168295	168666	-	34781460	-	ASN_RS00745	WP_003622698.1	123	MULTISPECIES: 30S ribosomal protein S12
I	NZ_LN606600.1	169005	173183	-	34781461	rpoC	ASN_RS00750	WP_058986931.1	1392	DNA-directed RNA polymerase subunit beta\'
I	NZ_LN606600.1	173277	177449	-	34781462	rpoB	ASN_RS00755	WP_039903568.1	1390	MULTISPECIES: DNA-directed RNA polymerase subunit beta
I	NZ_LN606600.1	177676	178053	-	34781463	-	ASN_RS00760	WP_006557747.1	125	MULTISPECIES: 50S ribosomal protein L7/L12
I	NZ_LN606600.1	178154	178678	-	34781464	-	ASN_RS00765	WP_006557746.1	174	MULTISPECIES: 50S ribosomal protein L10
I	NZ_LN606600.1	178733	178924	-	34781465	-	ASN_RS00770	WP_039903566.1	63	MULTISPECIES: hypothetical protein
I	NZ_LN606600.1	178967	179659	-	34781466	-	ASN_RS00775	WP_006557744.1	230	MULTISPECIES: 50S ribosomal protein L1
I	NZ_LN606600.1	179664	180095	-	34781467	rplK	ASN_RS00780	WP_006557743.1	143	MULTISPECIES: 50S ribosomal protein L11
I	NZ_LN606600.1	180201	181805	-	34781468	-	ASN_RS00785	WP_058989030.1	534	efflux transporter outer membrane subunit
I	NZ_LN606600.1	181814	183148	-	34781469	-	ASN_RS00790	WP_058986932.1	444	efflux RND transporter periplasmic adaptor subunit
I	NZ_LN606600.1	183145	186315	-	34781470	-	ASN_RS00795	WP_058986933.1	1056	efflux RND transporter permease subunit
I	NZ_LN606600.1	186445	187803	-	34781471	-	ASN_RS00800	WP_082666527.1	452	HAMP domain-containing histidine kinase
I	NZ_LN606600.1	187790	188533	-	34781472	-	ASN_RS00805	WP_006559126.1	247	MULTISPECIES: response regulator transcription factor
I	NZ_LN606600.1	188530	189870	-	34781473	-	ASN_RS00810	WP_058986934.1	446	DNA recombination protein RmuC
I	NZ_LN606600.1	190040	191323	+	34781474	-	ASN_RS00815	WP_006559124.1	427	MULTISPECIES: dicarboxylate/amino acid:cation symporter
I	NZ_LN606600.1	191462	192760	+	34781475	-	ASN_RS00820	WP_006559123.1	432	MULTISPECIES: MFS transporter
I	NZ_LN606600.1	192878	193267	+	34781476	-	ASN_RS00825	WP_006559122.1	129	MULTISPECIES: hypothetical protein
I	NZ_LN606600.1	193467	193943	-	34781477	-	ASN_RS00830	WP_058986935.1	158	thioredoxin-dependent thiol peroxidase
I	NZ_LN606600.1	197468	200716	+	34781479	-	ASN_RS00840	WP_058986936.1	1082	hypothetical protein
I	NZ_LN606600.1	200738	201196	-	34781480	-	ASN_RS00845	WP_082666528.1	152	MULTISPECIES: hypothetical protein
I	NZ_LN606600.1	201210	201389	+	34784846	-	ASN_RS18390	WP_082666529.1	59	hypothetical protein
I	NZ_LN606600.1	202207	203142	-	34781482	-	ASN_RS00855	WP_058986938.1	311	DUF4412 domain-containing protein
I	NZ_LN606600.1	203437	204093	-	34781483	-	ASN_RS00860	WP_006557283.1	218	MULTISPECIES: leucyl/phenylalanyl-tRNA--protein transferase
I	NZ_LN606600.1	204317	205291	+	34781484	-	ASN_RS00865	WP_058986939.1	324	D-glycerate dehydrogenase
I	NZ_LN606600.1	205303	205488	+	34781485	-	ASN_RS00870	WP_006557281.1	61	MULTISPECIES: hypothetical protein
I	NZ_LN606600.1	205897	206730	-	34781486	-	ASN_RS00875	WP_039903230.1	277	MULTISPECIES: hypothetical protein
I	NZ_LN606600.1	207027	207731	+	34781487	-	ASN_RS00880	WP_058986940.1	234	hypothetical protein
I	NZ_LN606600.1	207800	208138	+	34781488	-	ASN_RS00885	WP_006557277.1	112	MULTISPECIES: TIGR01244 family phosphatase
I	NZ_LN606600.1	208231	208650	-	34781489	-	ASN_RS00890	WP_006557276.1	139	MULTISPECIES: EVE domain-containing protein
I	NZ_LN606600.1	208653	208946	-	34781490	-	ASN_RS00895	WP_006557275.1	97	MULTISPECIES: YciI family protein
I	NZ_LN606600.1	209113	209886	+	34781491	-	ASN_RS00900	WP_006557274.1	257	MULTISPECIES: heme ABC transporter permease
I	NZ_LN606600.1	210042	210581	+	34781492	-	ASN_RS00905	WP_006557272.1	179	MULTISPECIES: cytochrome c maturation protein CcmE
I	NZ_LN606600.1	210632	212617	+	34781493	-	ASN_RS00910	WP_058986941.1	661	heme lyase CcmF/NrfE family subunit
I	NZ_LN606600.1	212614	213195	+	34781494	-	ASN_RS00915	WP_058986942.1	193	DsbE family thiol:disulfide interchange protein
I	NZ_LN606600.1	213192	213686	+	34781495	-	ASN_RS00920	WP_006557269.1	164	MULTISPECIES: cytochrome c-type biogenesis protein CcmH
I	NZ_LN606600.1	213691	214422	+	34781496	ccmI	ASN_RS00925	WP_058986943.1	243	c-type cytochrome biogenesis protein CcmI
I	NZ_LN606600.1	214961	215488	-	34781497	-	ASN_RS00930	WP_035377612.1	175	MULTISPECIES: hypothetical protein
I	NZ_LN606600.1	215776	216150	-	34781498	-	ASN_RS00935	WP_058986944.1	124	DUF937 domain-containing protein
I	NZ_LN606600.1	216407	218587	+	34781499	-	ASN_RS00940	WP_058986945.1	726	FUSC family protein
I	NZ_LN606600.1	219150	221366	+	34781500	-	ASN_RS00945	WP_058986946.1	738	FUSC family protein
I	NZ_LN606600.1	221417	221725	-	34781501	-	ASN_RS00950	WP_058986947.1	102	MULTISPECIES: hypothetical protein
I	NZ_LN606600.1	222151	223164	-	34781502	-	ASN_RS00955	WP_006557260.1	337	MULTISPECIES: ATP-sensitive potassium transporter
I	NZ_LN606600.1	223338	224672	+	34781503	guaD	ASN_RS00960	WP_058986948.1	444	guanine deaminase
I	NZ_LN606600.1	225116	226042	-	34781504	-	ASN_RS00965	WP_058986949.1	308	hypothetical protein
I	NZ_LN606600.1	226039	226989	-	34781505	-	ASN_RS00970	WP_006557255.1	316	MULTISPECIES: MCE family protein
I	NZ_LN606600.1	226989	227690	-	34781506	-	ASN_RS00975	WP_006557254.1	233	MULTISPECIES: hypothetical protein
I	NZ_LN606600.1	227693	228586	-	34781507	-	ASN_RS00980	WP_058986950.1	297	ABC transporter permease
I	NZ_LN606600.1	228583	230919	-	34781508	-	ASN_RS00985	WP_058986951.1	778	GAF domain-containing protein
I	NZ_LN606600.1	231318	232811	-	34781509	-	ASN_RS00990	WP_006557249.1	497	MULTISPECIES: Ppx/GppA family phosphatase
I	NZ_LN606600.1	232877	235213	-	34781510	-	ASN_RS00995	WP_099048271.1	778	RNA degradosome polyphosphate kinase
I	NZ_LN606600.1	235389	237479	-	34781511	-	ASN_RS01000	WP_058986952.1	696	S46 family peptidase
I	NZ_LN606600.1	237632	238321	-	34781512	-	ASN_RS01005	WP_061488544.1	229	MULTISPECIES: hypothetical protein
I	NZ_LN606600.1	238598	239683	+	34781513	-	ASN_RS01010	WP_058986953.1	361	phosphoribosylformylglycinamidine cyclo-ligase
I	NZ_LN606600.1	239680	240303	+	34781514	-	ASN_RS01015	WP_058986954.1	207	phosphoribosylglycinamide formyltransferase
I	NZ_LN606600.1	240366	241697	+	34781515	-	ASN_RS01020	WP_058986955.1	443	rRNA cytosine-C5-methylase
I	NZ_LN606600.1	241779	242453	+	34781516	-	ASN_RS01025	WP_058989034.1	224	ribulose-phosphate 3-epimerase
I	NZ_LN606600.1	242535	244664	+	34781517	-	ASN_RS01030	WP_058986956.1	709	heparinase
I	NZ_LN606600.1	244676	245791	+	34781518	-	ASN_RS01035	WP_058986957.1	371	glycosyltransferase family 4 protein
I	NZ_LN606600.1	246071	247381	+	34781519	-	ASN_RS01040	WP_058986958.1	436	alkaline phosphatase family protein
I	NZ_LN606600.1	247494	247991	-	34781520	-	ASN_RS01045	WP_058986959.1	165	hypothetical protein
I	NZ_LN606600.1	248812	249399	-	34781522	-	ASN_RS01055	WP_006557235.1	195	MULTISPECIES: dephospho-CoA kinase
I	NZ_LN606600.1	249441	250292	-	34781523	-	ASN_RS01060	WP_099048331.1	283	shikimate dehydrogenase
I	NZ_LN606600.1	250307	251113	-	34781524	-	ASN_RS01065	WP_099048332.1	268	N-formylglutamate amidohydrolase
I	NZ_LN606600.1	251666	251989	-	34781525	-	ASN_RS01070	WP_039903225.1	107	MULTISPECIES: hypothetical protein
I	NZ_LN606600.1	252201	253664	+	34781526	argH	ASN_RS01075	WP_058986962.1	487	argininosuccinate lyase
I	NZ_LN606600.1	254039	255382	+	34781527	lysA	ASN_RS01080	WP_058986963.1	447	MULTISPECIES: diaminopimelate decarboxylase
I	NZ_LN606600.1	255379	258210	+	34781528	-	ASN_RS01085	WP_058986964.1	943	DUF4175 domain-containing protein
I	NZ_LN606600.1	258293	259279	+	34781529	galE	ASN_RS01090	WP_058986965.1	328	UDP-glucose 4-epimerase GalE
